CCNum,Trans_date_Time,Attrition_Flag,Surname,Age,Gender,CreditScore,Geography,Tenure,Education_Level,Income_Category,Card_Category,Credit_Limit,Total_Trans_Amt,Total_Trans_Ct,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,is_fraud,Exited
720269283,04/01/2019 23:58,Existing Customer,Lu,48,F,466,France,3,Unknown,$40K - $60K,Blue,2485,4351,86,156815.71,1,1,1,137476.09,0,0
710142258,04/01/2019 23:58,Existing Customer,Pisano,53,F,613,France,6,Unknown,Less than $40K,Blue,1820,4665,67,146034.74,1,1,1,77146.14,0,0
708525108,04/01/2019 23:59,Existing Customer,Chukwubuikem,54,F,558,France,1,Graduate,Unknown,Blue,2156,4120,77,152283.39,1,1,0,183271.15,1,0
709621008,04/01/2019 23:59,Existing Customer,Harper,48,M,775,Germany,1,Post-Graduate,$60K - $80K,Blue,5826,4135,76,118897.1,2,1,1,26362.4,0,0
717181833,05/01/2019 00:00,Existing Customer,Wilson,39,F,698,Germany,8,Graduate,Less than $40K,Silver,10190,3768,59,96781.39,1,1,1,153373.71,0,0
711288558,05/01/2019 00:02,Existing Customer,Ch'in,45,F,608,Germany,1,Graduate,Less than $40K,Blue,2035,4670,77,102772.67,2,1,0,70705.58,0,0
718653333,05/01/2019 00:02,Attrited Customer,Streeton,45,F,670,Spain,4,College,Less than $40K,Blue,1833,2037,31,0,2,1,0,119759.24,0,0
766628733,05/01/2019 00:02,Existing Customer,Ch'ang,56,M,591,Spain,8,Uneducated,$60K - $80K,Blue,1623,4965,74,0,2,0,0,42392.24,0,0
711724083,05/01/2019 00:03,Attrited Customer,Pennington,27,F,633,France,4,Unknown,Less than $40K,Blue,1835,1903,44,150578,1,0,1,34670.62,0,1
719690733,05/01/2019 00:03,Existing Customer,T'ien,47,F,678,France,1,High School,Less than $40K,Blue,4490,4346,70,0,2,0,0,82106.19,0,0
770783508,05/01/2019 00:04,Existing Customer,Liu,48,M,590,France,3,Graduate,$60K - $80K,Blue,11062,4084,72,0,2,1,0,171774.5,0,0
713422083,05/01/2019 00:08,Attrited Customer,Cunningham,30,F,705,France,0,Graduate,Less than $40K,Blue,1574,2560,59,0,2,0,0,149772.61,0,0
718026858,05/01/2019 00:09,Existing Customer,Ch'in,52,F,608,France,10,College,Less than $40K,Blue,2370,4751,80,163548.07,1,1,0,38866.85,0,0
716028108,05/01/2019 00:10,Existing Customer,Smith,35,F,682,France,8,College,Less than $40K,Blue,2658,4667,83,148580.12,1,1,0,35179.18,0,0
712222758,05/01/2019 00:10,Attrited Customer,Anderson,38,F,596,Germany,3,Graduate,Less than $40K,Blue,2300,2500,47,96709.07,2,0,0,41788.37,0,0
718436133,05/01/2019 00:12,Existing Customer,Forbes,44,F,395,Germany,5,Graduate,Less than $40K,Blue,2368,4289,71,106011.59,1,1,1,17376.57,0,1
719313633,05/01/2019 00:13,Existing Customer,Ansell,53,F,578,Germany,1,High School,$40K - $60K,Blue,2883,4244,53,135650.88,1,1,0,199428.19,0,0
814586958,05/01/2019 00:16,Existing Customer,Chiu,43,F,547,Germany,4,College,Unknown,Blue,3264,4624,75,111362.76,3,1,0,16922.28,0,1
804344733,05/01/2019 00:17,Existing Customer,Yevdokimova,46,F,609,France,1,Unknown,Less than $40K,Blue,1937,4303,89,39344.83,1,1,1,178291.89,0,1
717166383,05/01/2019 00:19,Existing Customer,Chamberlin,40,F,774,Germany,9,Unknown,$40K - $60K,Blue,2166,5097,82,130809.77,1,1,0,152290.28,0,0
713060283,05/01/2019 00:20,Existing Customer,Johnston,43,F,712,France,2,Graduate,$40K - $60K,Blue,7135,3746,81,133009.51,1,1,0,126809.15,0,0
713070033,05/01/2019 00:21,Existing Customer,McDonald,56,F,585,Germany,9,Graduate,Less than $40K,Blue,1438.3,4830,79,135337.49,2,1,1,40385.61,0,0
793625583,05/01/2019 00:21,Existing Customer,Chen,48,F,666,France,10,High School,$40K - $60K,Blue,3743,4674,67,112536.57,2,1,1,34350.54,0,0
713918358,05/01/2019 00:21,Existing Customer,Cattaneo,31,F,708,Spain,8,Uneducated,Unknown,Blue,5190,4900,81,122570.69,1,0,0,199005.88,0,0
714308283,05/01/2019 00:23,Existing Customer,Barclay-Harvey,41,M,513,France,1,Doctorate,$40K - $60K,Blue,6059,4119,70,63562.02,2,0,1,52629.73,0,1
714086133,05/01/2019 00:23,Existing Customer,Dawson,47,F,445,France,3,Uneducated,Less than $40K,Blue,2577,4576,83,0,2,1,1,180012.39,0,0
718872858,05/01/2019 00:34,Existing Customer,Costa,43,F,690,Germany,9,High School,Less than $40K,Blue,3761,4476,79,100368.63,2,0,0,35342.33,0,0
718148358,05/01/2019 00:35,Attrited Customer,Chikwado,50,F,850,France,6,High School,Less than $40K,Blue,1572,2447,41,0,2,1,0,109291.22,0,0
709665783,05/01/2019 00:35,Existing Customer,Ch'eng,39,F,537,Spain,7,Unknown,$40K - $60K,Blue,1637,4800,70,136082,1,1,0,62746.54,0,0
708483708,05/01/2019 00:35,Existing Customer,Harrison,51,M,705,Germany,9,Unknown,$120K +,Blue,28600,4336,66,114169.16,1,0,0,173273.2,0,1
715347783,05/01/2019 00:36,Existing Customer,Crawford,40,M,670,France,5,High School,Less than $40K,Blue,4402,3063,57,47884.92,1,1,1,54340.24,0,0
709054083,05/01/2019 00:38,Existing Customer,Gibson,50,F,652,Spain,1,Graduate,Less than $40K,Blue,2652,4816,79,0,2,1,1,19302.78,0,0
807915408,05/01/2019 00:40,Existing Customer,Martin,41,F,696,Spain,9,College,$40K - $60K,Blue,6602,4479,82,0,1,0,0,10883.52,0,0
794507133,05/01/2019 00:40,Attrited Customer,Stokes,37,F,747,France,6,Doctorate,$40K - $60K,Blue,1900,2880,46,202904.64,1,1,1,17298.72,0,1
712569408,05/01/2019 00:40,Existing Customer,Niu,56,F,511,France,1,Doctorate,$40K - $60K,Blue,3455,4925,82,0,1,1,1,115779.48,0,1
788805108,05/01/2019 00:42,Existing Customer,Ampt,47,M,743,Spain,2,High School,$60K - $80K,Blue,18123,4259,80,161807.18,2,0,1,93228.86,0,1
710150208,05/01/2019 00:43,Existing Customer,Wynn,44,F,532,Germany,3,Post-Graduate,Less than $40K,Blue,2295,3834,69,110791.97,1,1,0,148704.77,0,1
711825558,05/01/2019 00:44,Existing Customer,Lawrence,38,M,642,Spain,9,Graduate,$80K - $120K,Blue,1518,3595,65,0,2,1,1,150475.14,0,0
712891833,05/01/2019 00:44,Existing Customer,Wagner,45,F,554,Germany,6,Graduate,Less than $40K,Blue,2723,3875,84,108755,1,1,0,40914.32,0,1
719680908,05/01/2019 00:45,Existing Customer,Argyle,47,F,604,Spain,3,College,Less than $40K,Blue,1776,4878,84,0,2,1,0,38587.7,0,0
801053208,05/01/2019 00:46,Existing Customer,Ofodile,39,F,602,France,3,High School,Less than $40K,Blue,1968,4199,84,0,2,1,1,171260.66,0,0
758642733,05/01/2019 00:47,Existing Customer,Chiemenam,48,F,757,Spain,9,Graduate,Less than $40K,Blue,1860,5163,73,117294.12,4,1,0,94187.47,0,1
771201408,05/01/2019 00:48,Existing Customer,Akobundu,53,F,491,Germany,4,Graduate,Less than $40K,Blue,2684,5299,75,102251.14,1,1,1,145900.89,0,0
789523683,05/01/2019 00:49,Existing Customer,Locke,51,F,850,France,4,Graduate,$40K - $60K,Blue,2180,4348,77,0,2,0,0,152298.28,0,0
767266758,05/01/2019 00:49,Attrited Customer,Bullen,41,F,521,France,5,High School,Less than $40K,Blue,1661,2473,49,0,2,1,1,99828.45,0,0
713732883,05/01/2019 00:49,Existing Customer,Forster,38,F,726,France,2,Uneducated,Less than $40K,Blue,1679,4771,81,132057.92,2,1,0,34743.98,0,0
720739083,05/01/2019 00:49,Attrited Customer,Smith,36,F,596,France,8,Post-Graduate,Less than $40K,Blue,1691,2716,63,0,1,1,0,121189.3,0,1
718010133,05/01/2019 00:50,Existing Customer,Craig,46,F,850,Germany,7,Post-Graduate,Less than $40K,Blue,2888,3703,61,114285.2,1,0,1,129660.59,0,0
771518658,05/01/2019 00:52,Existing Customer,Archer,58,F,637,France,9,High School,$40K - $60K,Blue,1871,4553,90,0,2,1,0,145477.36,0,0
710508858,05/01/2019 00:54,Existing Customer,McWilliams,44,F,690,Spain,2,High School,Less than $40K,Blue,3226,4317,81,76087.98,1,0,1,151822.66,0,0
772590408,05/01/2019 00:54,Existing Customer,Moss,41,M,689,France,8,Unknown,$80K - $120K,Blue,12114,3964,90,160272.27,1,1,0,49656.24,0,0
719334408,05/01/2019 00:55,Existing Customer,Townsend,42,F,633,Spain,4,Post-Graduate,Less than $40K,Blue,4959,4286,71,114552.6,1,1,0,73856.28,0,1
717500133,05/01/2019 00:55,Existing Customer,Brown,42,M,555,France,8,Uneducated,$80K - $120K,Blue,10374,4240,63,102000.17,1,1,1,116757,0,0
720988083,05/01/2019 01:01,Existing Customer,Munson,45,F,563,Spain,7,Uneducated,Less than $40K,Blue,1438.3,4425,79,0,2,0,0,16319.56,0,0
713594883,05/01/2019 01:01,Attrited Customer,T'ien,44,F,494,France,1,Uneducated,Unknown,Blue,1486,2380,43,137853,1,0,1,90273.85,0,0
719848908,05/01/2019 01:03,Existing Customer,Shubin,41,F,534,France,9,Graduate,Unknown,Blue,2542,4087,73,0,2,1,0,161344.13,0,0
714962658,05/01/2019 01:03,Attrited Customer,Isayeva,35,M,696,Germany,7,Unknown,Less than $40K,Blue,1931,2482,40,162318.61,1,1,0,121061.89,0,0
717429258,05/01/2019 01:05,Attrited Customer,Hung,48,F,535,Spain,1,Doctorate,Less than $40K,Blue,1644,2450,45,140292.58,3,0,0,69531.22,0,1
717022533,05/01/2019 01:07,Existing Customer,Webb,43,F,600,France,0,Post-Graduate,$40K - $60K,Blue,2283,4088,66,0,2,0,1,3756.23,0,0
710853033,05/01/2019 01:09,Existing Customer,Scott,36,F,807,France,1,Doctorate,Less than $40K,Blue,4943,4024,82,0,1,0,0,114448.13,0,0
709548783,05/01/2019 01:09,Attrited Customer,Rahman,44,M,714,France,2,Doctorate,$40K - $60K,Blue,1438.3,2100,54,0,1,0,1,144045.08,0,1
780055308,05/01/2019 01:11,Existing Customer,Lori,43,F,590,France,7,College,Less than $40K,Blue,1438.3,4482,54,126431.54,1,1,0,58781.11,0,0
714252933,05/01/2019 01:12,Existing Customer,Cooke,52,F,614,France,3,College,Less than $40K,Blue,1438.3,4737,80,123475.04,1,1,1,179227.52,0,0
713336883,05/01/2019 01:15,Attrited Customer,Volkova,61,F,766,Germany,6,High School,Less than $40K,Blue,1760,2285,46,97652.96,1,1,0,127332.33,0,0
713119308,05/01/2019 01:17,Existing Customer,Lamb,50,F,557,Spain,4,Unknown,Less than $40K,Blue,1852,4339,82,0,2,0,1,86642.38,0,0
710815608,05/01/2019 01:19,Existing Customer,Hawes,43,M,788,Germany,4,High School,$60K - $80K,Blue,2049,4521,70,137455.99,1,1,0,184178.29,0,1
809626983,05/01/2019 01:22,Attrited Customer,Smith,48,F,648,France,2,High School,Less than $40K,Blue,1670,2790,37,0,2,0,1,9551.49,0,0
803398983,05/01/2019 01:24,Existing Customer,Swanton,35,F,726,Germany,7,Unknown,Less than $40K,Blue,1511,4823,64,99046.31,2,1,1,56053.06,0,0
717568308,05/01/2019 01:25,Existing Customer,Mitchell,39,M,773,France,9,Unknown,$80K - $120K,Blue,6018,4355,78,0,2,1,1,1118.31,0,0
711694083,05/01/2019 01:27,Existing Customer,Colombo,59,F,583,Germany,4,Post-Graduate,Less than $40K,Blue,3030,4724,71,105907.42,2,1,1,195732.04,0,0
712258308,05/01/2019 01:27,Existing Customer,Shaw,58,F,565,Germany,5,High School,Less than $40K,Blue,2755,4394,75,97720.35,2,1,0,175070.94,0,1
713884458,05/01/2019 01:29,Existing Customer,Shipp,51,M,705,France,9,High School,$80K - $120K,Blue,8783,4425,83,0,2,0,1,112331.19,0,0
716160708,05/01/2019 01:32,Existing Customer,Jonathan,64,M,685,Spain,4,Graduate,Less than $40K,Blue,1861,5225,94,97392.18,2,1,0,43956.83,0,0
772728933,05/01/2019 01:34,Attrited Customer,Hernandez,50,M,741,France,8,High School,$120K +,Blue,13709,2511,40,0,2,1,1,115994.52,0,0
815320383,05/01/2019 01:34,Attrited Customer,Green,46,F,658,Germany,9,Unknown,Less than $40K,Blue,4710,2690,43,152812.58,1,1,0,166682.57,0,0
712117983,05/01/2019 01:37,Existing Customer,Young,49,M,575,France,3,Graduate,$80K - $120K,Blue,17285,4787,60,139301.68,1,1,0,99843.98,0,0
788694558,05/01/2019 01:39,Existing Customer,Han,53,F,844,France,10,Uneducated,Less than $40K,Blue,1438.3,4463,87,76319.64,1,1,1,141175.18,0,1
709275558,05/01/2019 01:41,Existing Customer,Highland,54,M,559,Spain,9,Graduate,$60K - $80K,Blue,7866,4238,55,125919.35,1,1,0,175910.95,0,1
711216933,05/01/2019 01:41,Existing Customer,Hamilton,42,F,725,France,6,High School,Less than $40K,Blue,2190,5026,77,124348.38,2,0,1,176984.34,0,0
717069033,05/01/2019 01:41,Existing Customer,Yobanna,43,F,450,France,7,Graduate,Less than $40K,Blue,4829,4778,65,117199.8,1,1,1,43480.63,0,0
714992733,05/01/2019 01:43,Existing Customer,Crawford,46,M,738,Germany,9,Graduate,$80K - $120K,Blue,3210,3962,62,148384.64,1,0,0,155047.11,0,1
809445858,05/01/2019 01:43,Existing Customer,Beavers,38,F,642,Germany,3,Graduate,Less than $40K,Blue,1755,5000,79,113905.48,1,1,1,176137.2,0,0
708859158,05/01/2019 01:45,Existing Customer,Williamson,47,F,618,Spain,5,Graduate,$40K - $60K,Blue,1438.3,4341,80,133476.09,1,0,1,154843.4,0,0
710040483,05/01/2019 01:46,Existing Customer,Beneventi,37,M,590,France,0,Uneducated,$60K - $80K,Blue,14485,3895,87,117879.32,1,1,1,8214.46,0,0
714667608,05/01/2019 01:47,Existing Customer,Chidumaga,47,M,735,France,2,Post-Graduate,$40K - $60K,Blue,6043,4256,78,0,2,0,1,147075.69,0,0
714475908,05/01/2019 01:47,Attrited Customer,Mitchell,43,M,550,France,8,Uneducated,$60K - $80K,Blue,6348,1732,39,122359.5,1,0,0,116495.55,0,0
713656308,05/01/2019 01:49,Existing Customer,Chibugo,56,F,729,Spain,0,High School,Less than $40K,Blue,1438.3,4210,75,0,2,1,1,31165.06,0,1
716790633,05/01/2019 01:50,Attrited Customer,Hyde,43,M,743,Germany,5,Graduate,$60K - $80K,Blue,17239,1789,38,108585.35,1,1,1,192127.22,0,1
716127333,05/01/2019 01:51,Attrited Customer,Alekseeva,45,F,555,France,8,Graduate,Unknown,Blue,18432,2300,45,145875.74,1,1,0,137491.23,0,0
713017758,05/01/2019 01:51,Existing Customer,Abdulov,47,F,667,Spain,3,Uneducated,Less than $40K,Blue,1636,5056,85,121542.57,2,1,1,186841.71,0,0
717893358,05/01/2019 01:53,Existing Customer,Buckley,43,F,790,Spain,7,Graduate,Unknown,Blue,7951,4452,65,109508.68,1,0,0,86776.38,0,0
780032208,05/01/2019 01:55,Attrited Customer,Howard,44,M,727,Germany,2,Graduate,$60K - $80K,Blue,14201,2223,47,146407.11,1,1,1,72073.72,0,0
720219633,05/01/2019 01:55,Existing Customer,Peel,52,F,744,France,6,Graduate,$40K - $60K,Blue,2723,4108,70,0,1,0,0,10662.58,0,0
711676008,05/01/2019 01:59,Existing Customer,Herz,52,F,629,Germany,8,Graduate,Less than $40K,Blue,2019,3603,59,112330.83,1,1,1,91001.02,0,0
714192033,05/01/2019 02:00,Existing Customer,Holden,43,F,619,France,4,High School,Unknown,Blue,10305,4018,63,90413.12,1,1,1,20555.21,0,0
713442933,05/01/2019 02:00,Existing Customer,McLean,49,M,634,France,8,Unknown,$40K - $60K,Blue,3114,5219,86,105302.66,1,1,1,123164.97,0,0
789052308,05/01/2019 02:06,Attrited Customer,Findlay,40,M,608,Spain,6,Graduate,$40K - $60K,Blue,4323,2451,38,0,2,1,1,143463.28,0,0
714948858,05/01/2019 02:06,Attrited Customer,Wyatt,50,F,507,France,1,Unknown,Less than $40K,Blue,3647,2935,58,0,2,0,0,92131.54,0,0
711772983,05/01/2019 02:07,Existing Customer,Rapuluolisa,43,M,536,Germany,4,High School,$60K - $80K,Blue,1849,4678,71,121520.36,1,0,0,77178.42,0,0
802937058,05/01/2019 02:09,Existing Customer,Buckland,53,M,730,Spain,1,Graduate,$80K - $120K,Blue,2540,4480,80,103960.38,1,1,1,193650.16,0,0
712493058,05/01/2019 02:13,Existing Customer,Hargreaves,42,F,583,Germany,8,High School,Unknown,Blue,4972,4524,72,102945.01,1,0,0,52861.89,0,0
718808883,05/01/2019 02:14,Existing Customer,Onyeoruru,55,F,644,France,8,Graduate,Less than $40K,Silver,13565,3705,69,92760.55,1,1,0,35896.75,0,0
719685408,05/01/2019 02:15,Attrited Customer,Salas,40,M,790,Spain,8,Uneducated,$60K - $80K,Blue,6332,2505,43,0,2,1,1,149418.41,0,0
708829758,05/01/2019 02:18,Existing Customer,Laney,41,M,807,Germany,1,High School,$60K - $80K,Blue,6062,3877,66,134590.21,1,1,1,46253.65,0,0
710792733,05/01/2019 02:20,Existing Customer,Fu,47,F,581,France,10,Post-Graduate,Less than $40K,Blue,2897,4491,75,104255.03,1,1,0,86609.37,0,0
716838633,05/01/2019 02:20,Existing Customer,Tien,46,M,627,Spain,6,High School,$60K - $80K,Blue,13407,4869,84,0,1,0,0,91943.94,0,1
714041283,05/01/2019 02:21,Existing Customer,Sazonova,50,F,850,France,3,Graduate,Unknown,Blue,6610,4735,83,0,2,1,0,128892.36,0,0
710284233,05/01/2019 02:26,Attrited Customer,Tuan,33,M,754,France,4,Uneducated,$80K - $120K,Blue,1438.3,2439,43,0,2,1,0,44830.71,0,0
752944533,05/01/2019 02:28,Existing Customer,Wei,45,F,551,Germany,1,High School,Less than $40K,Blue,2030,5067,88,121399.98,1,0,1,84508.44,0,1
713312208,05/01/2019 02:28,Attrited Customer,Bergamaschi,53,M,637,Germany,8,High School,$40K - $60K,Blue,3146,1868,38,147127.81,2,1,1,84760.7,0,0
804045933,05/01/2019 02:31,Existing Customer,Taylor,36,M,699,Spain,8,Graduate,$80K - $120K,Blue,5302,4284,74,125927.51,2,1,0,147661.47,0,0
716662683,05/01/2019 02:32,Existing Customer,Messersmith,55,F,542,France,7,Unknown,Less than $40K,Blue,3185,5069,81,0,2,0,1,82393.08,0,0
713432508,05/01/2019 02:37,Existing Customer,Coles,42,F,640,Germany,1,Post-Graduate,Less than $40K,Blue,4328,4593,72,111599.32,1,0,1,135995.58,0,0
799475658,05/01/2019 02:37,Existing Customer,Brookes,51,F,553,France,3,Uneducated,Less than $40K,Blue,2238,4508,79,0,2,0,0,159800.16,0,0
719849958,05/01/2019 02:38,Existing Customer,Reid,44,F,741,France,9,Graduate,Less than $40K,Blue,2658,4779,83,0,2,1,0,14379.01,0,0
715803933,05/01/2019 02:38,Existing Customer,Etheridge,47,M,598,France,8,Post-Graduate,$60K - $80K,Blue,9090,4422,65,114212.6,1,1,1,74322.85,0,0
779486433,05/01/2019 02:40,Existing Customer,Jolly,46,F,660,Spain,5,Unknown,Less than $40K,Blue,2424,4209,76,0,3,1,1,189016.24,0,1
708281433,05/01/2019 02:40,Existing Customer,Chizoba,57,F,618,Spain,4,Graduate,Less than $40K,Blue,1438.3,3848,75,115251.64,1,0,0,136435.75,0,0
779844408,05/01/2019 02:41,Attrited Customer,Eberegbulam,43,F,647,France,9,Post-Graduate,Less than $40K,Blue,1438.3,2137,40,0,2,1,1,78488.39,0,0
721306908,05/01/2019 02:42,Existing Customer,Pagnotto,61,F,491,France,3,Graduate,Unknown,Blue,2303,3440,46,107571.61,1,0,1,113695.99,0,0
713964858,05/01/2019 02:43,Existing Customer,Lucchesi,51,M,652,France,2,Graduate,$120K +,Blue,2792,4074,81,0,2,1,0,54628.11,0,0
717545808,05/01/2019 02:45,Existing Customer,Hughes,44,F,650,Germany,9,Post-Graduate,Less than $40K,Blue,2900,4549,70,152367.21,3,1,0,150835.21,0,1
771232533,05/01/2019 02:45,Existing Customer,Panicucci,46,F,413,Germany,1,Graduate,Less than $40K,Blue,2267,4249,81,130969.77,2,1,1,158891.79,0,0
710883483,05/01/2019 02:45,Existing Customer,Burns,52,F,416,Germany,0,Graduate,$40K - $60K,Blue,4189,4661,85,97738.97,2,1,1,160523.33,0,0
801715383,05/01/2019 02:49,Attrited Customer,Ricci,45,M,629,Spain,8,Graduate,$60K - $80K,Blue,12890,2216,51,0,2,1,1,180595.02,0,0
719594433,05/01/2019 02:50,Existing Customer,Lambert,35,F,678,Spain,4,Graduate,Unknown,Blue,3269,4672,66,113794.22,1,1,0,16618.76,0,0
716310633,05/01/2019 02:54,Existing Customer,Esposito,59,F,527,Spain,6,Post-Graduate,Less than $40K,Blue,2759,5037,84,128396.33,2,1,0,79919.97,0,0
714188883,05/01/2019 02:54,Attrited Customer,Benson,46,F,743,Spain,5,Doctorate,Less than $40K,Blue,1787,2345,36,118207.69,2,0,0,186489.14,0,1
772437633,05/01/2019 02:55,Existing Customer,Botts,43,M,683,Germany,9,Graduate,$60K - $80K,Blue,6854,4578,72,124730.26,1,1,1,51999.5,0,0
708536283,05/01/2019 02:56,Attrited Customer,Parkes,35,M,536,France,9,Doctorate,$80K - $120K,Blue,2904,2653,46,0,1,1,0,121299.14,0,0
772569033,05/01/2019 02:57,Existing Customer,Mai,44,M,663,Spain,0,High School,$80K - $120K,Blue,5293,4572,90,136298.65,1,1,0,144593.3,0,1
714443883,05/01/2019 03:00,Existing Customer,Castiglione,57,F,646,France,2,Graduate,Less than $40K,Blue,1781,4593,81,0,2,0,0,178752.73,0,0
710369658,05/01/2019 03:01,Existing Customer,Manna,50,M,707,France,2,Unknown,$60K - $80K,Blue,3276,4488,92,0,3,1,1,94148.3,0,0
788440083,05/01/2019 03:02,Existing Customer,Lin,55,M,602,France,5,Uneducated,$60K - $80K,Silver,34516,3807,82,0,2,1,1,77414.45,0,0
773332908,05/01/2019 03:05,Existing Customer,Fink,48,M,635,France,2,High School,$60K - $80K,Blue,14670,4221,83,125724.95,2,1,0,63236.97,0,0
709307808,05/01/2019 03:06,Attrited Customer,Baresi,59,F,597,France,2,High School,$40K - $60K,Blue,4375,2507,53,0,2,0,1,108645.85,0,0
712507758,05/01/2019 03:06,Existing Customer,Morehead,36,F,503,France,1,College,Unknown,Blue,3448,5471,87,0,2,1,1,95153.24,0,0
715701033,05/01/2019 03:08,Attrited Customer,Afamefuna,43,M,524,Spain,5,Graduate,$80K - $120K,Blue,2111,2112,46,0,1,1,0,136079.64,0,1
718478883,05/01/2019 03:09,Existing Customer,Greco,55,F,700,France,5,College,Less than $40K,Blue,3123,4424,81,95872.86,1,1,0,98273.01,0,1
788734158,05/01/2019 03:10,Existing Customer,Balashova,42,M,692,France,9,Graduate,$40K - $60K,Blue,8374,4493,59,0,1,1,0,113505.93,0,1
794490858,05/01/2019 03:10,Existing Customer,Bogdanov,48,F,562,France,2,High School,$40K - $60K,Silver,15713,4775,61,0,1,0,1,52525.15,0,1
718397658,05/01/2019 03:13,Existing Customer,Lowe,60,F,679,France,7,Unknown,$40K - $60K,Blue,4115,3627,61,74260.03,1,1,0,194617.98,0,0
718826883,05/01/2019 03:13,Attrited Customer,Ponce,50,M,603,Germany,1,Uneducated,$80K - $120K,Blue,6925,2506,36,123407.69,1,1,0,152541.89,0,1
716733933,05/01/2019 03:13,Existing Customer,Trevisano,42,F,720,Spain,3,High School,Unknown,Blue,1898,5051,64,123783.91,2,1,1,142903.44,0,0
809307108,05/01/2019 03:14,Existing Customer,Gardner,44,F,797,France,5,High School,Unknown,Blue,2021,4209,77,0,2,1,0,182257.61,0,0
778671483,05/01/2019 03:15,Existing Customer,Lorenzo,33,F,594,France,6,Uneducated,Less than $40K,Blue,1630,4143,67,153880.15,1,0,0,135431.72,1,0
815504583,05/01/2019 03:16,Attrited Customer,Palmer,48,F,529,France,7,Graduate,$40K - $60K,Blue,1538,2275,43,0,2,1,1,175697.87,0,0
789319458,05/01/2019 03:17,Existing Customer,Zuyeva,48,M,606,Germany,1,Uneducated,$60K - $80K,Blue,22639,4219,65,106301.85,2,0,1,59061.25,0,0
710382108,05/01/2019 03:17,Existing Customer,Jen,39,F,621,Spain,7,Post-Graduate,Less than $40K,Blue,2452,4204,63,0,2,0,1,131283.6,0,1
720895533,05/01/2019 03:21,Existing Customer,Alekseeva,32,F,513,France,9,Unknown,Less than $40K,Blue,1438.3,4885,78,0,2,1,0,152499.8,1,0
709891608,05/01/2019 03:22,Attrited Customer,Manfrin,41,M,753,Germany,3,High School,$120K +,Blue,9924,1949,43,138076.47,1,1,0,15523.09,0,1
717136533,05/01/2019 03:25,Existing Customer,Chiemenam,37,F,605,France,9,Uneducated,Less than $40K,Blue,2586,4883,73,135422.31,1,0,1,186418.85,0,0
790164408,05/01/2019 03:26,Existing Customer,Chiemenam,59,F,574,Spain,7,Unknown,Less than $40K,Blue,2308,4869,77,0,2,1,0,32262.28,0,0
795613233,05/01/2019 03:26,Existing Customer,Clark,48,F,726,France,5,Graduate,Unknown,Blue,10514,4949,76,126875.62,1,1,0,128052.29,0,0
709009833,05/01/2019 03:26,Existing Customer,Fanucci,54,M,611,Spain,3,Graduate,$40K - $60K,Blue,1655,4621,67,96381.68,2,1,0,181419.29,0,0
720054183,05/01/2019 03:28,Existing Customer,Cattaneo,41,F,593,Germany,4,Graduate,$40K - $60K,Blue,2768,5112,86,119703.1,2,1,1,109783.29,0,0
713193408,05/01/2019 03:28,Existing Customer,Udinesi,59,F,466,Germany,2,Unknown,Less than $40K,Blue,2533,3816,75,152102.18,2,1,0,181879.56,0,0
801508383,05/01/2019 03:33,Existing Customer,Bentley,48,M,741,Germany,0,Graduate,$80K - $120K,Blue,25658,4498,85,127675.39,2,1,0,74260.16,0,0
711949683,05/01/2019 03:34,Attrited Customer,Holmes,55,F,684,Germany,2,College,$40K - $60K,Blue,4410,1883,44,133776.86,2,0,1,49865.04,0,0
787747308,05/01/2019 03:36,Attrited Customer,Austin,49,F,550,Spain,9,Uneducated,Less than $40K,Blue,3468,2494,39,72788.03,1,1,1,103608.06,0,0
720064158,05/01/2019 03:36,Existing Customer,Mackenzie,51,F,593,Spain,9,Post-Graduate,Less than $40K,Blue,1438.3,4323,70,76226.9,1,1,0,167564.82,0,0
779104608,05/01/2019 03:38,Attrited Customer,Booth,34,F,601,Germany,9,High School,Unknown,Blue,1438.3,2819,48,163630.76,1,0,1,41816.49,0,1
715477233,05/01/2019 03:38,Existing Customer,Collier,55,F,676,Spain,5,High School,Unknown,Blue,6968,4037,69,0,2,0,0,179066.58,0,0
719524383,05/01/2019 03:38,Existing Customer,Hs?,35,F,556,France,10,Graduate,$40K - $60K,Blue,2441,4105,73,0,2,0,0,109184.24,0,0
713804883,05/01/2019 03:39,Attrited Customer,Oluchukwu,46,F,719,France,3,Post-Graduate,Less than $40K,Blue,1836,1799,28,155423.17,1,1,1,199841.32,0,0
710359458,05/01/2019 03:40,Existing Customer,Sung,50,F,850,Germany,0,Graduate,$40K - $60K,Blue,2560,4456,70,98710.89,1,1,1,83617.17,0,1
716311683,05/01/2019 03:40,Existing Customer,Marino,43,M,649,Spain,2,College,$80K - $120K,Blue,32733,3452,54,0,1,1,0,84863.85,0,1
753795633,05/01/2019 03:40,Attrited Customer,Vinogradov,48,F,509,Spain,7,Uneducated,Less than $40K,Blue,2964,2327,38,126683.8,1,0,1,114775.53,0,0
780076833,05/01/2019 03:40,Existing Customer,Burns,44,M,684,France,4,Unknown,$80K - $120K,Blue,8315,4088,66,140700.61,1,1,0,103557.93,0,0
